"response_id","country_of_residence","country_of_residence_group","gender","first_nz_trip","purpose_of_visit_main","purpose_subtype","single_or_others","no_people_over_15","no_people_under_15","age_range","category","activity","subtype","place_stayed","nights","reasons_for_travel_secondary","satisfaction_rating","expectation_rating","recommend_rating","satisfaction_reason"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A wildlife sanctuary (a sanctuary for New Zealand's endangered species)",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A place that is significant to Māori, such as a landmark, remains of a Māori pa (fortified hill), etc",NA,"Southland District (Fiordland)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Milford, Dusky, Doubtful Sounds - Fiordland","Southland District (Fiordland)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Other public museum or art gallery in the North Island","Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","Other important building or site",NA,"Westland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A film location, tour or experience",NA,"Wellington City",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A beach",NA,"Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","Glow worm tour",NA,"Christchurch City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Westland Tai Poutini (includes Fox and Franz Josef Glaciers)","Rotorua District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Other public museum or art gallery in the South Island","Dunedin City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Christchurch City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Christchurch Art Gallery","Christchurch City",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A wildlife sanctuary (a sanctuary for New Zealand's endangered species)",NA,"Ruapehu District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A glacier e.g. Fox, Franz Josef, Hooker Valley",NA,"Wellington City",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A national park","Pancake Rocks - Paparoa, Punakaiki","Grey District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took between � hour and 3 hours","Marlborough District",2,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A public museum or art gallery","Christchurch Art Gallery","Matamata-Piako District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","A beach",NA,"Westland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","Glow worm tour",NA,"Auckland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Places","Brewery, Gin, Vineyard / wine trail",NA,"Auckland District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Experiences","A place that is significant to Māori, such as a landmark, remains of a Māori pa (fortified hill), etc",NA,"Rotorua District",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
"GEN24_1070487","France","Rest of Europe","Female","Yes","Holiday / vacation","For your honeymoon","What the visit cost for you and another person / people",2,0,"25 - 29","Activities","Went for a walk, hike, trek or tramp","A walk that took over 3 hours but not overnight","Wellington City",1,"No other reason","5 - Very satisfied","1 - Exceed the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Lord of the Ring experiences"
